consumer_sp,resource_sp,consumed
Herpestes urva,Myotis secundus,0
Leopardus geoffroyi,Lasiurus salinae,0
Leopardus pardalis,Gardnerycteris crenulatum,0
Leopardus pardalis,Lichonycteris degener,0
Leopardus pardalis,Platyrrhinus angustirostris,0
Leopardus pardalis,Carollia benkeithi,0
Leopardus pardalis,Pithecia irrorata,0
Leopardus pardalis,Platyrrhinus incarum,0
Leopardus pardalis,Plecturocebus brunneus,0
Leopardus pardalis,Molossus bondae,0
Leopardus pardalis,Sylvilagus gabbi,0
Puma concolor,Molossus bondae,0
Puma concolor,Sylvilagus gabbi,0
Leopardus pardalis,Drymoreomys albimaculatus,0
Leopardus pardalis,Rhipidomys itoan,0
Leopardus tigrinus,Drymoreomys albimaculatus,0
Leopardus tigrinus,Rhipidomys itoan,0
Leopardus wiedii,Drymoreomys albimaculatus,0
Leopardus wiedii,Rhipidomys itoan,0
Leopardus pardalis,Plecturocebus pallescens,0
Leopardus pardalis,Eumops ferox,0
Leopardus pardalis,Perimyotis subflavus,0
Leopardus pardalis,Sturnira parvidens,0
Leopardus wiedii,Eumops ferox,0
Leopardus wiedii,Perimyotis subflavus,0
Leopardus wiedii,Sturnira parvidens,0
Leptailurus serval,Canis lupaster,0
Leptailurus serval,Cricetomys ansorgei,0
Leptailurus serval,Rhabdomys dilectus,0
Leptailurus serval,Cryptomys natalensis,0
Leptailurus serval,Micaelamys namaquensis,0
Leptailurus serval,Otomys auratus,0
Leptailurus serval,Rhinolophus mossambicus,0
Lycalopex culpaeus,Anoura peruana,0
Lycalopex culpaeus,Gardnerycteris crenulatum,0
Lycalopex culpaeus,Marmosops caucae,0
Lycalopex culpaeus,Thomasomys auricularis,0
Lycalopex griseus,Abrothrix manni,0
Lycalopex gymnocercus,Graomys chacoensis,0
Lycaon pictus,Acomys selousi,0
Lycaon pictus,Rhinolophus smithersi,0
Lycaon pictus,Cryptomys natalensis,0
Lycaon pictus,Otomys auratus,0
Lynx canadensis,Perimyotis subflavus,0
Lynx lynx,Nannospalax xanthodon,0
Lynx pardinus,Myotis escalerai,0
Martes americana,Parastrellus hesperus,0
Martes pennanti,Parastrellus hesperus,0
Martes americana,Perimyotis subflavus,0
Martes flavigula,Hypsugo alaschanicus,0
Ursus arctos,Myotis escalerai,0
Martes pennanti,Perimyotis subflavus,0
Metachirus nudicaudatus,Drymoreomys albimaculatus,0
Metachirus nudicaudatus,Marmosa paraguayana,0
Metachirus nudicaudatus,Rhipidomys itoan,0
Metachirus nudicaudatus,Gardnerycteris crenulatum,0
Monodelphis glirina,Gardnerycteris crenulatum,0
Monodelphis glirina,Plecturocebus moloch,0
Mustela erminea,Myotis escalerai,0
Mustela lutreola,Myotis escalerai,0
Mustela sibirica,Eptesicus pachyomus,0
Mustela sibirica,Murina bicolor,0
Mustela sibirica,Murina gracilis,0
Mustela sibirica,Murina recondita,0
Mustela sibirica,Myotis secundus,0
Mustela sibirica,Submyotodon latirostris,0
Neovison vison,Perimyotis subflavus,0
Neovison vison,Abrothrix manni,0
Nycticebus coucang,Hipposideros atrox,0
Panthera leo,Acomys selousi,0
Panthera pardus,Acomys selousi,0
Panthera leo,Micaelamys granti,0
Panthera leo,Rhabdomys intermedius,0
Panthera leo,Otomys karoensis,0
Panthera leo,Cryptomys natalensis,0
Panthera leo,Otomys auratus,0
Panthera onca,Eumops ferox,0
Panthera onca,Gardnerycteris crenulatum,0
Panthera onca,Perimyotis subflavus,0
Panthera onca,Sturnira parvidens,0
Puma concolor,Eumops ferox,0
Puma concolor,Sturnira parvidens,0
Panthera onca,Marmosa paraguayana,0
Panthera onca,Parastrellus hesperus,0
Puma concolor,Parastrellus hesperus,0
Panthera onca,Baeodon alleni,0
Panthera onca,Baeodon gracilis,0
Panthera onca,Sturnira hondurensis,0
Puma concolor,Baeodon alleni,0
Puma concolor,Baeodon gracilis,0
Puma concolor,Sturnira hondurensis,0
Panthera onca,Molossus bondae,0
Panthera onca,Sylvilagus gabbi,0
Panthera onca,Abrawayaomys chebezi,0
Puma concolor,Abrawayaomys chebezi,0
Panthera onca,Lichonycteris degener,0
Panthera onca,Platyrrhinus angustirostris,0
Puma concolor,Lichonycteris degener,0
Panthera onca,Plecturocebus pallescens,0
Puma concolor,Plecturocebus pallescens,0
Panthera onca,Graomys chacoensis,0
Puma concolor,Graomys chacoensis,0
Panthera onca,Eumops delticus,0
Panthera pardus,Glischropus bucephalus,0
Panthera pardus,Hypsugo dolichodon,0
Panthera pardus,Rhinolophus microglobosus,0
Panthera pardus,Otomops harrisoni,0
Panthera pardus,Scotophilus andrewreborii,0
Panthera pardus,Micaelamys granti,0
Panthera pardus,Otomys karoensis,0
Panthera pardus,Pipistrellus aladdin,0
Panthera pardus,Rhinolophus smithersi,0
Panthera pardus,Crocidura eburnea,0
Panthera pardus,Plecotus ariel,0
Panthera pardus,Plecotus homochrous,0
Panthera tigris,Plecotus homochrous,0
Panthera pardus,Hylomyscus arcimontensis,0
Panthera pardus,Lophuromys machangui,0
Panthera pardus,Crocidura nimbasilvanus,0
Panthera pardus,Hylomyscus endorobae,0
Panthera pardus,Pipistrellus grandidieri,0
Panthera pardus,Eptesicus pachyomus,0
Panthera pardus,Hypsugo alaschanicus,0
Panthera tigris,Eptesicus pachyomus,0
Panthera tigris,Hypsugo alaschanicus,0
Panthera tigris,Glischropus bucephalus,0
Panthera tigris,Rhinolophus microglobosus,0
Ursus arctos,Plecotus homochrous,0
Parahyaena brunnea,Micaelamys granti,0
Parahyaena brunnea,Otomys karoensis,0
Parahyaena brunnea,Otomys auratus,0
Parahyaena brunnea,Rhabdomys intermedius,0
Parahyaena brunnea,Cricetomys ansorgei,0
Parahyaena brunnea,Rhinolophus smithersi,0
Philander frenatus,Gardnerycteris crenulatum,0
Philander frenatus,Marmosa paraguayana,0
Philander frenatus,Rhipidomys tribei,0
Prionailurus bengalensis,Pipistrellus aladdin,0
Prionailurus bengalensis,Plecotus homochrous,0
Prionailurus bengalensis,Myotis borneoensis,0
Prionailurus bengalensis,Hypsugo alaschanicus,0
Prionailurus bengalensis,Hypsugo affinis,0
Puma concolor,Abrothrix manni,0
Puma concolor,Geoxus annectens,0
Puma concolor,Akodon caenosus,0
Puma concolor,Lasiurus salinae,0
Puma concolor,Alouatta juara,0
Puma concolor,Anoura aequatoris,0
Puma concolor,Anoura peruana,0
Puma concolor,Dermanura bogotensis,0
Puma concolor,Marmosops caucae,0
Puma concolor,Nectomys grandis,0
Puma concolor,Thomasomys dispar,0
Geogale aurita,Galidictis grandidieri,0
Microcebus griseorufus,Galidictis grandidieri,0
Potamochoerus larvatus,Cryptoprocta ferox,0
Mungotictis decemlineata,Cryptoprocta ferox,0
Setifer setosus,Cryptoprocta ferox,0
Mirza coquereli,Cryptoprocta ferox,0
Microcebus murinus,Cryptoprocta ferox,0
Microcebus murinus,Cryptoprocta ferox,0
Microcebus murinus,Cryptoprocta ferox,0
Suncus madagascariensis,Cryptoprocta ferox,0
Geogale aurita,Cryptoprocta ferox,0
Suncus murinus,Cryptoprocta ferox,0
Ctenomys magellanicus,Lycalopex griseus,0
Sus scrofa,Panthera tigris,0
Helarctos malayanus,Panthera tigris,0
Canis lupus,Hyaena hyaena,0
Homo sapiens,Hyaena hyaena,0
Nycticebus coucang,Pongo pygmaeus,0
Nycticebus coucang,Pongo pygmaeus,0
Nycticebus coucang,Pongo pygmaeus,0
Nycticebus coucang,Pongo pygmaeus,0
Sus scrofa,Cryptoprocta ferox,0
Pecari tajacu,Panthera onca,0
Pecari tajacu,Leopardus pardalis,0
Sus scrofa,Puma concolor,0
Didelphis marsupialis,Galictis vittata,0
Sus barbatus,Neofelis nebulosa,0
Sus scrofa,Neofelis nebulosa,0
Ursus arctos,Panthera tigris,0
Ursus thibetanus,Panthera tigris,0
Cuon alpinus,Panthera tigris,0
Ailurus fulgens,Panthera pardus,0
Ailuropoda melanoleuca,Panthera pardus,0
Cuon alpinus,Panthera pardus,0
Arctonyx collaris,Panthera pardus,0
Viverricula indica,Prionailurus viverrinus,0
Sus scrofa,Prionailurus viverrinus,0
Canis lupus,Prionailurus viverrinus,0
Tatera indica,Paradoxurus hermaphroditus,0
Panthera pardus,Panthera tigris,0
Canis lupus,Panthera tigris,0
Nyctereutes procyonoides,Panthera tigris,0
Microcebus rufus,Galidia elegans,0
Mirza coquereli,Mungotictis decemlineata,0
Arctonyx collaris,Panthera tigris,0
Bassaricyon gabbii,Panthera onca,0
Bassaricyon gabbii,Homo sapiens,0
Tatera indica,Canis aureus,0
Canis aureus,Lynx lynx,0
Canis aureus,Panthera pardus,0
Peromyscus polionotus,Canis latrans,0
Blarina carolinensis,Canis latrans,0
Blarina brevicauda,Canis latrans,0
Ammospermophilus leucurus,Canis latrans,0
Peromyscus aztecus,Canis latrans,0
Didelphis virginiana,Canis latrans,0
Peromyscus boylii,Canis latrans,0
Bassariscus astutus,Canis latrans,0
Procyon lotor,Canis latrans,0
Mustela frenata,Canis latrans,0
Peromyscus maniculatus,Canis latrans,0
Lontra canadensis,Canis latrans,0
Vulpes vulpes,Canis latrans,0
Canis latrans,Ursus arctos,0
Cercartetus caudatus,Canis lupus,0
Melomys cervinipes,Canis lupus,0
Pseudochirulus cinereus,Canis lupus,0
Antechinus flavipes,Canis lupus,0
Perameles nasuta,Canis lupus,0
Sus scrofa,Canis lupus,0
Canis lupus,Homo sapiens,0
Lepus arcticus,Canis lupus,0
Canis lupus,Ursus arctos,0
Catopuma temminckii,Homo sapiens,0
Cerradomys maracajuensis,Chrysocyon brachyurus,0
Necromys lenguarum,Chrysocyon brachyurus,0
Cerradomys scotti,Chrysocyon brachyurus,0
Marmosa murina,Chrysocyon brachyurus,0
Juscelinomys huanchacae,Chrysocyon brachyurus,0
Mesomys hispidus,Chrysocyon brachyurus,0
Conepatus chinga,Homo sapiens,0
Microcebus rufus,Cryptoprocta ferox,0
Ctenomys conoveri,Felis silvestris,0
Ctenomys conoveri,Lycalopex gymnocercus,0
Muntiacus vuquangensis,Cuon alpinus,0
Didelphis virginiana,Vulpes vulpes,0
Didelphis virginiana,Homo sapiens,0
Erinaceus europaeus,Felis silvestris,0
Felis silvestris,Canis lupus,0
Solenodon paradoxus,Felis silvestris,0
Ratufa indica,Felis silvestris,0
Blarina hylophaga,Felis silvestris,0
Peromyscus polionotus,Felis silvestris,0
Sorex cinereus,Felis silvestris,0
Saguinus nigricollis,Felis silvestris,0
Megaderma lyra,Felis silvestris,0
Tatera indica,Felis silvestris,0
Sorex araneus,Felis silvestris,0
Helarctos malayanus,Homo sapiens,0
Papio papio,Hyaena hyaena,0
Leopardus geoffroyi,Homo sapiens,0
Nasua nasua,Leopardus pardalis,0
Dryomys nitedula,Lynx lynx,0
Martes foina,Lynx lynx,0
Vulpes vulpes,Lynx lynx,0
Sus scrofa,Lynx lynx,0
Callosciurus prevostii,Martes flavigula,0
Muntiacus vuquangensis,Homo sapiens,0
Nasua nasua,Panthera onca,0
Nasua nasua,Puma concolor,0
Neofelis nebulosa,Homo sapiens,0
Nyctereutes procyonoides,Vulpes vulpes,0
Erinaceus europaeus,Nyctereutes procyonoides,0
Paguma larvata,Panthera pardus,0
Paguma larvata,Panthera onca,0
Paguma larvata,Panthera tigris,0
Paguma larvata,Homo sapiens,0
Sus verrucosus,Panthera pardus,0
Papio cynocephalus,Panthera pardus,0
Papio anubis,Panthera pardus,0
Papio papio,Panthera pardus,0
Papio hamadryas,Panthera pardus,0
Papio ursinus,Panthera pardus,0
Panthera pardus,Canis lupus,0
Leptailurus serval,Panthera pardus,0
Acinonyx jubatus,Panthera pardus,0
Canis mesomelas,Panthera pardus,0
Phacochoerus africanus,Panthera pardus,0
Sus verrucosus,Panthera tigris,0
Pardofelis marmorata,Homo sapiens,0
Procyon lotor,Canis lupus,0
Procyon lotor,Vulpes vulpes,0
Vulpes vulpes,Puma concolor,0
Ursus americanus,Puma concolor,0
Puma concolor,Canis lupus,0
Saguinus nigricollis,Homo sapiens,0
Sus celebensis,Homo sapiens,0
Sus scrofa,Vulpes vulpes,0
Sus scrofa,Ursus arctos,0
Sus scrofa,Homo sapiens,0
Peromyscus polionotus,Urocyon cinereoargenteus,0
Peromyscus boylii,Urocyon cinereoargenteus,0
Tamiasciurus hudsonicus,Ursus arctos,0
Ursus americanus,Ursus arctos,0
Peromyscus maniculatus,Ursus arctos,0
Ursus arctos,Homo sapiens,0
Ursus thibetanus,Homo sapiens,0
Peromyscus polionotus,Vulpes vulpes,0
Mustela nivalis,Vulpes vulpes,0
Martes martes,Vulpes vulpes,0
Erinaceus europaeus,Vulpes vulpes,0
Eliomys quercinus,Vulpes vulpes,0
Blarina carolinensis,Vulpes vulpes,0
Blarina brevicauda,Vulpes vulpes,0
Sorex cinereus,Vulpes vulpes,0
Peromyscus boylii,Vulpes vulpes,0
Peromyscus leucopus,Vulpes vulpes,0
Peromyscus maniculatus,Vulpes vulpes,0
Mustela putorius,Vulpes vulpes,0
Meles meles,Vulpes vulpes,0
Sorex araneus,Vulpes vulpes,0
Sylvicapra grimmia,Acinonyx jubatus,0
Phacochoerus africanus,Acinonyx jubatus,0
Phacochoerus aethiopicus,Panthera pardus,0
Gazella bennettii,Acinonyx jubatus,0
Phacochoerus africanus,Panthera leo,0
Sus scrofa,Acinonyx jubatus,0
Phacochoerus aethiopicus,Acinonyx jubatus,0
Sylvicapra grimmia,Lycaon pictus,0
Phacochoerus aethiopicus,Panthera leo,0
Papio ursinus,Panthera leo,0
Sylvicapra grimmia,Panthera leo,0
Chlorocebus pygerythrus,Panthera leo,0
Potamochoerus larvatus,Panthera leo,0
Sylvicapra grimmia,Panthera pardus,0
Chlorocebus pygerythrus,Panthera pardus,0
Otocyon megalotis,Panthera pardus,0
Vulpes vulpes,Acinonyx jubatus,0
Phacochoerus africanus,Crocuta crocuta,0
Sylvicapra grimmia,Crocuta crocuta,0
Phacochoerus africanus,Lycaon pictus,0
Acinonyx jubatus,Panthera leo,0
Mellivora capensis,Panthera leo,0
Caracal caracal,Panthera leo,0
Papio cynocephalus,Panthera leo,0
Cephalophus natalensis,Panthera pardus,0
Sus scrofa,Panthera pardus,0
Philantomba monticola,Panthera pardus,0
Allochrocebus lhoesti,Panthera pardus,0
Cercopithecus nictitans,Panthera pardus,0
Potamochoerus larvatus,Panthera pardus,0
Cephalophus weynsi,Panthera pardus,0
Cephalophus dorsalis,Panthera pardus,0
Cercopithecus ascanius,Panthera pardus,0
Cercopithecus cephus,Panthera pardus,0
Cephalophus leucogaster,Panthera pardus,0
Cephalophus nigrifrons,Panthera pardus,0
Cercopithecus denti,Panthera pardus,0
Cephalophus silvicultor,Panthera pardus,0
Cercopithecus mitis,Panthera pardus,0
Vulpes chama,Panthera pardus,0
Felis silvestris,Panthera pardus,0
Civettictis civetta,Panthera pardus,0
Cercopithecus hamlyni,Panthera pardus,0
Xerus inauris,Panthera pardus,0
Cercocebus galeritus,Panthera pardus,0
Paradoxurus hermaphroditus,Panthera uncia,0
Sus scrofa,Panthera uncia,0
Martes flavigula,Panthera uncia,0
Vulpes vulpes,Panthera uncia,0
Phacochoerus africanus,Parahyaena brunnea,0
Papio ursinus,Parahyaena brunnea,0
Potamochoerus larvatus,Parahyaena brunnea,0
Atilax paludinosus,Parahyaena brunnea,0
Suricata suricatta,Parahyaena brunnea,0
Otocyon megalotis,Acinonyx jubatus,0
Peromyscus eremicus,Bassariscus astutus,0
Herpestes edwardsii,Canis aureus,0
Sus scrofa,Canis aureus,0
Felis silvestris,Canis aureus,0
Meles meles,Canis aureus,0
Paguma larvata,Canis aureus,0
Eoglaucomys fimbriatus,Canis aureus,0
Paguma larvata,Canis lupus,0
Eoglaucomys fimbriatus,Canis lupus,0
Vulpes vulpes,Canis aureus,0
Martes foina,Canis aureus,0
Felis silvestris,Canis latrans,0
Nasua nasua,Canis latrans,0
Peromyscus perfulvus,Canis latrans,0
Sus scrofa,Lynx rufus,0
Didelphis virginiana,Lynx rufus,0
Procyon lotor,Lynx rufus,0
Procyon lotor,Puma concolor,0
Geomys pinetis,Canis latrans,0
Tamiasciurus hudsonicus,Canis latrans,0
Martes americana,Canis latrans,0
Mustela frenata,Canis lupus,0
Tamiasciurus hudsonicus,Canis lupus,0
Peromyscus maniculatus,Canis lupus,0
Pecari tajacu,Canis latrans,0
Pecari tajacu,Lynx rufus,0
Lynx rufus,Canis latrans,0
Sus scrofa,Canis latrans,0
Didelphis virginiana,Urocyon cinereoargenteus,0
Tamiasciurus hudsonicus,Lynx rufus,0
Tamiasciurus hudsonicus,Vulpes vulpes,0
Peromyscus gossypinus,Canis latrans,0
Peromyscus leucopus,Canis latrans,0
Geomys breviceps,Canis latrans,0
Peromyscus leucopus,Lynx rufus,0
Peromyscus gossypinus,Lynx rufus,0
Urocyon cinereoargenteus,Lynx rufus,0
Felis silvestris,Lynx rufus,0
Sus scrofa,Procyon lotor,0
Urocyon cinereoargenteus,Procyon lotor,0
Canis latrans,Lynx canadensis,0
Sus scrofa,Canis rufus,0
Peromyscus crinitus,Canis latrans,0
Nyctereutes procyonoides,Canis lupus,0
Meles meles,Canis lupus,0
Mephitis mephitis,Canis lupus,0
Neovison vison,Canis lupus,0
Lontra canadensis,Canis lupus,0
Erinaceus concolor,Canis lupus,0
Sorex araneus,Canis lupus,0
Martes martes,Canis lupus,0
Mustela erminea,Canis lupus,0
Ursus americanus,Canis lupus,0
Lynx canadensis,Canis lupus,0
Mustela nivalis,Lynx lynx,0
Nyctereutes procyonoides,Lynx lynx,0
Erinaceus europaeus,Canis lupus,0
Sylvicapra grimmia,Canis mesomelas,0
Aethomys namaquensis,Canis mesomelas,0
Suricata suricatta,Canis mesomelas,0
Xerus inauris,Canis mesomelas,0
Caracal caracal,Canis mesomelas,0
Cynictis penicillata,Canis mesomelas,0
Ictonyx striatus,Canis mesomelas,0
Sylvicapra grimmia,Caracal caracal,0
Otocyon megalotis,Caracal caracal,0
Cynictis penicillata,Caracal caracal,0
Aethomys namaquensis,Caracal caracal,0
Xerus inauris,Caracal caracal,0
Aethomys namaquensis,Felis silvestris,0
Myosorex varius,Canis mesomelas,0
Dendromus melanotis,Canis mesomelas,0
Papio ursinus,Canis mesomelas,0
Procyon lotor,Canis rufus,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Lophuromys flavopunctatus,Canis simensis,0
Stenocephalemys griseicauda,Canis simensis,0
Stenocephalemys albocaudata,Canis simensis,0
Dendromus lovati,Canis simensis,0
Philantomba monticola,Caracal aurata,0
Cephalophus dorsalis,Caracal aurata,0
Potamochoerus porcus,Panthera pardus,0
Cercopithecus mona,Panthera pardus,0
Crossarchus alexandri,Panthera pardus,0
Atilax paludinosus,Panthera pardus,0
Ictonyx striatus,Caracal caracal,0
Suricata suricatta,Caracal caracal,0
Philantomba monticola,Caracal caracal,0
Felis silvestris,Caracal caracal,0
Genetta tigrina,Caracal caracal,0
Potamochoerus larvatus,Caracal caracal,0
Graphiurus murinus,Caracal caracal,0
Papio hamadryas,Caracal caracal,0
Clyomys laticeps,Chrysocyon brachyurus,0
Didelphis albiventris,Chrysocyon brachyurus,0
Nasua nasua,Chrysocyon brachyurus,0
Pecari tajacu,Puma concolor,0
Lycalopex vetulus,Chrysocyon brachyurus,0
Galictis cuja,Chrysocyon brachyurus,0
Didelphis albiventris,Panthera onca,0
Cephalophus rufilatus,Crocuta crocuta,0
Papio anubis,Crocuta crocuta,0
Potamochoerus porcus,Panthera leo,0
Papio anubis,Panthera leo,0
Civettictis civetta,Panthera leo,0
Potamochoerus larvatus,Crocuta crocuta,0
Papio anubis,Lycaon pictus,0
Potamochoerus larvatus,Lycaon pictus,0
Chlorocebus aethiops,Panthera pardus,0
Genetta tigrina,Crocuta crocuta,0
Civettictis civetta,Crocuta crocuta,0
Genetta genetta,Crocuta crocuta,0
Papio papio,Crocuta crocuta,0
Homo sapiens,Crocuta crocuta,0
Felis silvestris,Crocuta crocuta,0
Phacochoerus aethiopicus,Crocuta crocuta,0
Otocyon megalotis,Crocuta crocuta,0
Vulpes rueppellii,Crocuta crocuta,0
Phacochoerus aethiopicus,Hyaena hyaena,0
Canis mesomelas,Parahyaena brunnea,0
Phacochoerus aethiopicus,Parahyaena brunnea,0
Paradoxurus jerdoni,Cuon alpinus,0
Viverricula indica,Cuon alpinus,0
Herpestes edwardsii,Cuon alpinus,0
Paradoxurus jerdoni,Panthera pardus,0
Ratufa indica,Panthera pardus,0
Viverricula indica,Panthera pardus,0
Felis chaus,Panthera pardus,0
Sus scrofa,Cuon alpinus,0
Menetes berdmorei,Prionailurus bengalensis,0
Arctonyx collaris,Cuon alpinus,0
Ursus thibetanus,Cuon alpinus,0
